date,orderId,total,shipping,subtotal,shipNameFirst,shipNameLast,shipAddress1,		shipAddress2,shipCity,shipState,shipZip,billNameFirst,billNameLast,billAddress1,billAddress2,		billCity,billState,billZip
1970-12-06 16:53:59,12000000584,32.6,1.05,31.55,Rose,Stephenson,6646 Szeto Ave,,Pine Lake,GA,30072,Rose,Stephenson,6646 Szeto Ave,,Pine Lake,GA,30072
1970-12-07 16:30:35,12000000585,31.0,2.47,28.53,Matthew,Masters,9268 Whatoname Rd,,Tampa,KS,67483,Wilbur,Sanders,7320 Adams Rd,,Pine Prairie,LA,70576
1970-12-08 14:21:39,12000000586,64.96,3.08,61.88,Angel,Drage,7976 Mills Rd,No. 47,Richwood,MN,56577,Angel,Drage,7976 Mills Rd,No. 47,Richwood,MN,56577
1970-12-09 01:54:15,12000000587,100.05,3.24,96.81,Rebecca,Jeffries,5228 Vegetabile Rd,,Kalama,WA,98625,Rebecca,Jeffries,5228 Vegetabile Rd,,Kalama,WA,98625
1970-12-10 02:38:21,12000000588,120.25,1.6,118.65,Gilda,Taylor,4832 Gray Ct,,Rochester,MN,55905,Gilda,Taylor,4832 Gray Ct,,Rochester,MN,55905
1970-12-10 10:28:32,12000000589,160.37,1.07,159.3,Joseph,Poland,8127 Johnson Rd,,Needville,TX,77461,Richard,Gaines,2750 Prescott St,,Big Springs,WV,26137
1970-12-11 13:53:20,12000000590,188.29,2.36,185.93,Aleida,Vance,4770 Evans Rd,,Riverside,PA,17868,Aleida,Vance,4770 Evans Rd,,Riverside,PA,17868
1970-12-11 15:34:08,12000000591,150.92,1.87,149.05,John,Barnes,4364 Johnson Rd,,Nyssa,ID,97913,John,Barnes,4364 Johnson Rd,,Nyssa,ID,97913
1970-12-11 15:37:19,12000000592,116.4,2.73,113.67,Frances,Schrom,9574 Kautz,B82,Philo,OH,43771,Frances,Schrom,9574 Kautz,B82,Philo,OH,43771
1970-12-12 04:19:13,12000000593,194.97,3.31,191.66,Ulrike,Mangan,400 Cleaver St,,Wittman,MD,21676,Ulrike,Mangan,400 Cleaver St,,Wittman,MD,21676
1970-12-12 19:47:03,12000000594,46.77,3.07,43.7,Mario,Servais,1212 Groome Ave,,Shaver Lake,CA,93664,Mario,Servais,1212 Groome Ave,,Shaver Lake,CA,93664
1970-12-12 21:25:59,12000000595,26.58,4.89,21.69,Gustavo,Masri,7787 Garcia Rd,,Dayton,OH,45458,Gustavo,Masri,7787 Garcia Rd,,Dayton,OH,45458
1970-12-13 23:00:03,12000000596,140.63,4.3,136.33,Gregoria,Thrasher,9039 Golden St,,Dade City,FL,33525,Gregoria,Thrasher,9039 Golden St,,Dade City,FL,33525
1970-12-15 01:09:57,12000000597,186.36,1.98,184.38,Deborah,Veatch,2285 Wade Ave,,Carbonado,WA,98323,Andy,Nabzdyk,2808 Zoellner St,,Redgranite,WI,54970
1970-12-16 02:50:10,12000000598,197.5,3.69,193.81,Jason,Cavalero,5544 Walton Ave,,La Follette,TN,37766,Jason,Cavalero,5544 Walton Ave,,La Follette,TN,37766
1970-12-16 23:26:41,12000000599,198.65,1.43,197.22,Charles,Sumner,5213 Hollowell St,,Wayland,MO,63472,Charles,Sumner,5213 Hollowell St,,Wayland,MO,63472
1970-12-17 04:21:40,12000000600,82.73,1.27,81.46,Elizabeth,Triffo,7306 Atkins,,Chetek,WI,54728,Elizabeth,Triffo,7306 Atkins,,Chetek,WI,54728
1970-12-18 02:26:48,12000000601,35.76,2.78,32.98,Jami,Negro,1383 Vidal Blvd,,Orofino,ID,83544,Jami,Negro,1383 Vidal Blvd,,Orofino,ID,83544
1970-12-18 09:05:44,12000000602,138.15,1.94,136.21,Un,Paker,572 Diaz Ave,Ste. A35,Hayes,LA,70646,Un,Paker,572 Diaz Ave,Ste. A35,Hayes,LA,70646
1970-12-18 17:07:42,12000000603,116.02,2.97,113.05,Karen,Schneider,3831 Tillman Rd,D-52,Urbana,IL,61801,Karen,Schneider,3831 Tillman Rd,D-52,Urbana,IL,61801
1970-12-19 13:22:16,12000000604,150.37,0.94,149.43,Helen,Garrett,6346 Blake St,Unit 68,Terre Haute,IN,47805,Helen,Garrett,6346 Blake St,Unit 68,Terre Haute,IN,47805
1970-12-20 12:53:38,12000000605,98.03,4.43,93.6,Mark,Wallis,4173 Goodrum Ave,,Fairmont,MN,56031,Mark,Wallis,4173 Goodrum Ave,,Fairmont,MN,56031
1970-12-21 13:30:08,12000000606,89.2,0.6,88.6,Vina,Moore,994 Fleming,,Wilkinson,IN,46186,Vina,Moore,994 Fleming,,Wilkinson,IN,46186
1970-12-22 13:14:53,12000000607,162.03,0.36,161.67,Tabatha,Wingate,7506 Jardine Ct,,Pelican Lake,WI,54463,Tabatha,Wingate,7506 Jardine Ct,,Pelican Lake,WI,54463
1970-12-23 04:16:50,12000000608,111.13,0.78,110.35,Garret,Wolfe,7956 Johnson Ave,,Yellow Springs,OH,45387,Garret,Wolfe,7956 Johnson Ave,,Yellow Springs,OH,45387
1970-12-23 21:28:46,12000000609,42.8,0.94,41.86,Ronald,Shelton,9870 Gosman Rd,,Tunnelton,IN,47467,Ronald,Shelton,9870 Gosman Rd,,Tunnelton,IN,47467
1970-12-24 22:28:45,12000000610,177.96,2.49,175.47,Thomas,Luttrell,9355 Ollendick St,,Calabash,NC,28467,Thomas,Luttrell,9355 Ollendick St,,Calabash,NC,28467
1970-12-25 18:36:56,12000000611,86.04,3.32,82.72,Allene,Rustad,1677 Kelley St,,Crowder,MS,38622,Allene,Rustad,1677 Kelley St,,Crowder,MS,38622
1970-12-25 20:30:18,12000000612,71.68,2.77,68.91,Candice,Campbell,4457 Mugrage Rd,B-20,Baltimore,MD,21263,Candice,Campbell,4457 Mugrage Rd,B-20,Baltimore,MD,21263
1970-12-25 21:04:22,12000000613,143.86,3.0,140.86,Howard,Hebb,7763 Joyner Ct,No. 98,Buffalo Creek,CO,80425,Howard,Hebb,7763 Joyner Ct,No. 98,Buffalo Creek,CO,80425
1970-12-26 20:15:45,12000000614,45.78,4.02,41.76,Shannon,Moen,1481 Montoya Rd,,Tuscaloosa,AL,35486,Shannon,Moen,1481 Montoya Rd,,Tuscaloosa,AL,35486
1970-12-27 18:07:18,12000000615,162.44,0.83,161.61,Jacqui,Pickens,7010 Smith Rd,,Marietta,OH,45750,Jacqui,Pickens,7010 Smith Rd,,Marietta,OH,45750
1970-12-27 21:53:44,12000000616,133.91,4.26,129.65,Louella,Gary,6618 Martinson Blvd,,Reserve,MT,59258,Louella,Gary,6618 Martinson Blvd,,Reserve,MT,59258
1970-12-28 17:16:41,12000000617,130.4,1.7,128.7,Lawrence,Humphrey,499 Simmons Rd,,Atlanta,GA,30314,Lawrence,Humphrey,499 Simmons Rd,,Atlanta,GA,30314
1970-12-29 03:43:01,12000000618,147.6,1.98,145.62,Lisa,Hambleton,2221 Moore Rd,,Girdletree,MD,21829,Lisa,Hambleton,2221 Moore Rd,,Girdletree,MD,21829
1970-12-29 16:57:02,12000000619,159.88,3.09,156.79,Fletcher,Perkins,5664 Edgerton Ave,No. 3,Barnesville,PA,18214,Fletcher,Perkins,5664 Edgerton Ave,No. 3,Barnesville,PA,18214
1970-12-30 02:47:04,12000000620,100.67,1.05,99.62,Milly,Keen,3836 Curran St,,York,PA,17407,Milly,Keen,3836 Curran St,,York,PA,17407
1970-12-31 01:58:53,12000000621,150.91,0.33,150.58,Steven,Thomas,9468 Goodie Blvd,,Brighton,IA,52540,Steven,Thomas,9468 Goodie Blvd,,Brighton,IA,52540
1970-12-31 07:41:27,12000000622,67.04,2.95,64.09,Thomas,Cobb,5669 Long Ave,,Trenton,IL,62293,Thomas,Cobb,5669 Long Ave,,Trenton,IL,62293
1971-01-01 08:37:35,12000000623,120.7,3.31,117.39,Robert,Wilson,6072 Magano St,,Ventura,CA,93004,Robert,Wilson,6072 Magano St,,Ventura,CA,93004
1971-01-01 15:38:02,12000000624,69.01,0.41,68.6,Timothy,Lewis,2936 Bradford Ave,No. 4,Washington,DC,20536,Timothy,Lewis,2936 Bradford Ave,No. 4,Washington,DC,20536
1971-01-01 16:14:16,12000000625,148.46,3.97,144.49,Helen,Nichols,3164 House Ct,,Plumville,PA,16246,Helen,Nichols,3164 House Ct,,Plumville,PA,16246
1971-01-02 00:31:11,12000000626,189.99,4.24,185.75,Gavin,Ramirez,4106 Paramore St,,Early,TX,76802,Gavin,Ramirez,4106 Paramore St,,Early,TX,76802
1971-01-02 03:39:01,12000000627,76.85,1.87,74.98,Ricardo,Robinson,6684 Scheff Ave,,Menan,ID,83434,Ricardo,Robinson,6684 Scheff Ave,,Menan,ID,83434
1971-01-02 18:31:11,12000000628,27.3,1.42,25.88,Regina,Sanchez,1615 Mettler St,,Mallory,NY,13103,Regina,Sanchez,1615 Mettler St,,Mallory,NY,13103
1971-01-03 12:17:06,12000000629,44.15,1.36,42.79,Manuel,Ybarra,2472 Hamblin Ave,,Lakeshore,MS,39558,Manuel,Ybarra,2472 Hamblin Ave,,Lakeshore,MS,39558
1971-01-04 03:09:46,12000000630,113.66,2.37,111.29,James,Haywood,3149 Cayton Ave,C42,Sully,IA,50251,Jesus,Roldan,7861 Letourneau Rd,,Rentiesville,OK,74459
1971-01-05 00:12:44,12000000631,50.0,1.31,48.69,Thelma,Branch,6315 Lewis St,,Panola,AL,35477,Thelma,Branch,6315 Lewis St,,Panola,AL,35477
1971-01-06 01:05:40,12000000632,182.12,0.21,181.91,Betty,Schlosser,2588 Bush Rd,,Lehigh Acres,FL,33936,Betty,Schlosser,2588 Bush Rd,,Lehigh Acres,FL,33936
1971-01-06 05:19:20,12000000633,38.57,4.04,34.53,Nancy,Williams,9341 Orourke St,,Orefield,PA,18069,Nancy,Williams,9341 Orourke St,,Orefield,PA,18069
1971-01-06 15:20:40,12000000634,82.67,3.08,79.59,Philip,Gaston,7752 Crawford Rd,,Aurora,CO,80040,Lois,Harrell,5768 Clarkson Ct,D-91,Palmetto,FL,34221
1971-01-07 14:44:39,12000000635,148.2,3.76,144.44,Alex,Mcchesney,9516 Gonzales Blvd,,Yoder,IN,46798,Alex,Mcchesney,9516 Gonzales Blvd,,Yoder,IN,46798
1971-01-08 17:51:31,12000000636,186.46,1.89,184.57,Kenneth,Brauer,3880 Edwards Rd,,Houston,TX,77219,Kenneth,Brauer,3880 Edwards Rd,,Houston,TX,77219
1971-01-09 18:24:17,12000000637,70.64,1.73,68.91,Brad,Allen,3771 Beam Ct,,Land O' Lakes,FL,33558,Brad,Allen,3771 Beam Ct,,Land O' Lakes,FL,33558
1971-01-10 17:03:21,12000000638,75.54,3.92,71.62,Ann,Gills,574 Persons Ave,,West Milton,OH,45383,Ann,Gills,574 Persons Ave,,West Milton,OH,45383
1971-01-11 08:00:04,12000000639,89.42,4.12,85.3,Jennifer,Bryant,3543 Gordon Rd,,Wanda,MN,56294,Jennifer,Bryant,3543 Gordon Rd,,Wanda,MN,56294
1971-01-12 07:47:54,12000000640,56.93,3.73,53.2,Jean,Hunter,7255 Foust Rd,,Birchwood,WI,54817,Jean,Hunter,7255 Foust Rd,,Birchwood,WI,54817
1971-01-12 23:51:42,12000000641,171.61,2.42,169.19,Danial,Hyatt,1089 Cam St,,Wallkill,NY,12589,Danial,Hyatt,1089 Cam St,,Wallkill,NY,12589
1971-01-13 11:59:32,12000000642,197.79,0.78,197.01,Vincent,Berk,5335 Winslow Rd,,Birmingham,AL,35263,Vincent,Berk,5335 Winslow Rd,,Birmingham,AL,35263
1971-01-13 21:39:47,12000000643,182.66,0.87,181.79,Samuel,Goodman,1671 Baxter Rd,,Des Moines,IA,50936,Samuel,Goodman,1671 Baxter Rd,,Des Moines,IA,50936
1971-01-13 23:36:44,12000000644,56.94,4.96,51.98,Noreen,Eubanks,9370 Eldridge St,A-50,Emma,MO,65327,Noreen,Eubanks,9370 Eldridge St,A-50,Emma,MO,65327
1971-01-14 06:03:28,12000000645,97.43,4.22,93.21,Jillian,Laubhan,3978 Corell Rd,,Ekalaka,MT,59324,Jillian,Laubhan,3978 Corell Rd,,Ekalaka,MT,59324
1971-01-14 11:21:27,12000000646,57.96,1.21,56.75,Arlene,Doan,7238 Rich Blvd,,Hastings,NY,13076,Arlene,Doan,7238 Rich Blvd,,Hastings,NY,13076
1971-01-14 17:49:39,12000000647,148.82,0.93,147.89,Joleen,Merson,3212 Wenning Ct,,Mansfield,LA,71052,Joleen,Merson,3212 Wenning Ct,,Mansfield,LA,71052
1971-01-15 21:01:05,12000000648,51.08,1.92,49.16,Veronica,Weaver,2192 Allen Rd,,Knotts Island,NC,27950,Veronica,Weaver,2192 Allen Rd,,Knotts Island,NC,27950
1971-01-15 21:47:12,12000000649,171.02,1.53,169.49,Aaron,Weimer,9929 Martin St,,Brooklyn,NY,11219,Aaron,Weimer,9929 Martin St,,Brooklyn,NY,11219
1971-01-16 22:43:24,12000000650,134.52,0.4,134.12,Amalia,Rubio,9470 Holcomb St,,Muscotah,KS,66058,Amalia,Rubio,9470 Holcomb St,,Muscotah,KS,66058
1971-01-17 05:25:11,12000000651,97.94,2.95,94.99,Joan,Smith,1523 Osborne Blvd,,Carnelian Bay,CA,96140,Joan,Smith,1523 Osborne Blvd,,Carnelian Bay,CA,96140
1971-01-18 04:49:30,12000000652,64.64,1.65,62.99,Patricia,Breitenstein,1057 Adams Rd,,Lilly,GA,31051,Patricia,Breitenstein,1057 Adams Rd,,Lilly,GA,31051
1971-01-19 04:46:00,12000000653,80.43,4.99,75.44,Mary,Priesmeyer,1743 Williams St,,Marsing,ID,83639,Mary,Priesmeyer,1743 Williams St,,Marsing,ID,83639
1971-01-20 06:20:46,12000000654,84.53,1.2,83.33,Lucinda,Reyes,9097 Flores St,,Worley,ID,83876,Lucinda,Reyes,9097 Flores St,,Worley,ID,83876
1971-01-21 10:03:12,12000000655,182.02,4.1,177.92,Gerald,Bobbitt,7776 Mallory St,,Gainesville,GA,30507,Gerald,Bobbitt,7776 Mallory St,,Gainesville,GA,30507
1971-01-21 18:55:13,12000000656,74.41,0.66,73.75,Anthony,Elliott,1800 Hubley Rd,,Billings,MT,59112,Anthony,Elliott,1800 Hubley Rd,,Billings,MT,59112
1971-01-22 17:47:29,12000000657,84.17,3.12,81.05,Deborah,Rice,8151 Orozco Rd,,Cubero,NM,87014,Deborah,Rice,8151 Orozco Rd,,Cubero,NM,87014
1971-01-23 06:10:38,12000000658,84.9,4.88,80.02,Alton,Delaney,4850 Blue St,B-3,Coushatta,LA,71019,Alton,Delaney,4850 Blue St,B-3,Coushatta,LA,71019
1971-01-24 06:26:07,12000000659,149.91,4.21,145.7,Patricia,Ibara,8905 Brickell Rd,D-96,Valley Grove,WV,26060,Patricia,Ibara,8905 Brickell Rd,D-96,Valley Grove,WV,26060
1971-01-25 04:15:23,12000000660,196.23,4.87,191.36,Sarah,Rosenberg,3074 Rivers Ave,,Wayne,PA,19088,Sarah,Rosenberg,3074 Rivers Ave,,Wayne,PA,19088
1971-01-26 05:37:02,12000000661,187.32,2.66,184.66,Michele,Sweeney,1050 Flores Ave,,Inglewood,CA,90312,Michele,Sweeney,1050 Flores Ave,,Inglewood,CA,90312
1971-01-26 20:00:14,12000000662,32.13,0.55,31.58,Kathy,Wells,6824 Bishop Ave,,Maryville,TN,37802,Kathy,Wells,6824 Bishop Ave,,Maryville,TN,37802
1971-01-26 23:29:23,12000000663,44.51,0.07,44.44,Rhonda,Eldredge,9499 Rose Rd,D27,Rogersville,TN,37857,Rhonda,Eldredge,9499 Rose Rd,D27,Rogersville,TN,37857
1971-01-27 02:18:12,12000000664,37.51,3.73,33.78,Terrilyn,Cloud,4174 Kisner,,Parker,KS,66072,Terrilyn,Cloud,4174 Kisner,,Parker,KS,66072
1971-01-27 12:46:21,12000000665,73.82,2.85,70.97,Barbara,Dickerson,6454 Cowden St,Unit 69,Goddard,KS,67052,Barbara,Dickerson,6454 Cowden St,Unit 69,Goddard,KS,67052
1971-01-28 02:01:47,12000000666,188.52,2.26,186.26,Tony,Bogdan,5852 Benesh Ct,,Pensacola,FL,32534,Tony,Bogdan,5852 Benesh Ct,,Pensacola,FL,32534
1971-01-28 19:02:41,12000000667,66.63,2.29,64.34,Dortha,Clark,7625 Looper St,,Babcock,WI,54413,Dortha,Clark,7625 Looper St,,Babcock,WI,54413
1971-01-29 05:39:21,12000000668,38.87,2.82,36.05,Alberta,Orozco,3200 Castillo Ave,,Earlville,PA,19519,Alberta,Orozco,3200 Castillo Ave,,Earlville,PA,19519
1971-01-30 05:20:11,12000000669,122.03,3.6,118.43,Tessa,Carter,1974 Bradshaw Blvd,B59,Tieton,WA,98947,Tessa,Carter,1974 Bradshaw Blvd,B59,Tieton,WA,98947
1971-01-30 20:52:02,12000000670,116.18,4.24,111.94,William,Foshee,9938 Devens Rd,,Littlefield,AZ,86432,William,Foshee,9938 Devens Rd,,Littlefield,AZ,86432
1971-01-31 17:43:16,12000000671,43.45,0.74,42.71,Mattie,Thoms,5575 Hendrick Rd,,La Fayette,KY,42254,Mattie,Thoms,5575 Hendrick Rd,,La Fayette,KY,42254
1971-02-01 19:44:35,12000000672,177.82,3.52,174.3,Jeff,Garza,259 Butler St,,North Kingsville,OH,44068,Jeff,Garza,259 Butler St,,North Kingsville,OH,44068
1971-02-02 22:30:24,12000000673,82.27,2.5,79.77,Jeannie,Harding,5096 Kasahara St,,Chauncey,OH,45719,Jeannie,Harding,5096 Kasahara St,,Chauncey,OH,45719
1971-02-03 12:33:31,12000000674,97.13,0.8,96.33,Misty,Raterman,3367 Rizvi St,,Leshara,NE,68035,Misty,Raterman,3367 Rizvi St,,Leshara,NE,68035
1971-02-03 13:31:44,12000000675,188.67,0.39,188.28,John,Simpson,8184 Stevens Ave,Suite 80,Black Rock,AR,72415,John,Simpson,8184 Stevens Ave,Suite 80,Black Rock,AR,72415
1971-02-04 05:37:02,12000000676,106.96,4.07,102.89,Patricia,Williams,150 Ortiz Rd,,Carver,MN,55315,Samuel,Day,8268 Stoglin St,,Gary,IN,46404
1971-02-05 01:54:54,12000000677,152.94,3.5,149.44,Daniel,Kiffer,5193 Ibarra St,,Roll,AZ,85347,Daniel,Kiffer,5193 Ibarra St,,Roll,AZ,85347
1971-02-06 00:27:09,12000000678,70.85,0.21,70.64,Gary,Erickson,3345 Vaught,,Darlington,MO,64438,Gary,Erickson,3345 Vaught,,Darlington,MO,64438
1971-02-07 01:34:06,12000000679,106.34,4.37,101.97,Roslyn,Juarez,5608 Golden Ct,,Cornelius,NC,28031,Roslyn,Juarez,5608 Golden Ct,,Cornelius,NC,28031
1971-02-07 03:05:31,12000000680,132.59,2.4,130.19,Mohammad,Laws,9346 Murtha Blvd,,Black Oak,AR,72414,Mohammad,Laws,9346 Murtha Blvd,,Black Oak,AR,72414
1971-02-08 05:38:58,12000000681,32.7,4.6,28.1,Margaret,Ahmed,2794 Mendez St,,Silver Creek,NY,14136,Margaret,Ahmed,2794 Mendez St,,Silver Creek,NY,14136
1971-02-08 14:07:46,12000000682,100.71,0.78,99.93,William,Shultis,9680 Stockwell St,,Thornton,KY,41855,William,Shultis,9680 Stockwell St,,Thornton,KY,41855
1971-02-08 19:46:32,12000000683,173.95,3.28,170.67,Misty,Davis,2376 Taylor St,Ste. A58,Wapakoneta,OH,45895,Christina,Caminero,2639 Ford Ct,D44,Harrods Creek,KY,40027
1971-02-09 06:50:29,12000000684,49.49,2.99,46.5,Laura,Fair,3046 Benedetto,,Ovapa,WV,25150,Laura,Fair,3046 Benedetto,,Ovapa,WV,25150
1971-02-09 13:43:11,12000000685,33.64,0.41,33.23,Richard,Martinez,8721 Younger St,,Aberdeen,ID,83210,Richard,Martinez,8721 Younger St,,Aberdeen,ID,83210
1971-02-10 10:30:15,12000000686,30.78,4.88,25.9,Phillip,Chambers,6768 Wheatley St,,Craig,MO,64437,Phillip,Chambers,6768 Wheatley St,,Craig,MO,64437
1971-02-11 06:37:25,12000000687,27.37,4.64,22.73,Joseph,Baker,6625 Beers St,,Smiths,AL,36877,Joseph,Baker,6625 Beers St,,Smiths,AL,36877
1971-02-11 23:36:56,12000000688,92.56,1.76,90.8,Tina,Martin,209 Winn,,Alva,WY,82711,Tina,Martin,209 Winn,,Alva,WY,82711
1971-02-12 16:28:43,12000000689,109.03,1.6,107.43,Barbara,Heilig,2930 Panella Ave,A-51,Trexlertown,PA,18087,Barbara,Heilig,2930 Panella Ave,A-51,Trexlertown,PA,18087
1971-02-13 05:30:19,12000000690,175.98,1.72,174.26,Daniel,Martin,1628 Troy Blvd,,San Bernardino,CA,92408,Daniel,Martin,1628 Troy Blvd,,San Bernardino,CA,92408
1971-02-13 23:41:42,12000000691,52.94,0.62,52.32,Regina,Bancroft,3294 Rossi Blvd,,Robesonia,PA,19551,Regina,Bancroft,3294 Rossi Blvd,,Robesonia,PA,19551
1971-02-14 03:25:38,12000000692,180.57,1.07,179.5,Charles,Green,8285 Burt Rd,,Minneapolis,MN,55459,Charles,Green,8285 Burt Rd,,Minneapolis,MN,55459
1971-02-14 09:35:01,12000000693,73.42,2.27,71.15,Warren,Hamilton,8450 Irwin Blvd,,Folsom,CA,95763,Warren,Hamilton,8450 Irwin Blvd,,Folsom,CA,95763
1971-02-15 02:16:11,12000000694,160.58,2.3,158.28,Lazaro,Aliff,3130 Benton Rd,No. 99,Pell Lake,WI,53157,Lazaro,Aliff,3130 Benton Rd,No. 99,Pell Lake,WI,53157
1971-02-15 05:16:01,12000000695,70.34,3.97,66.37,Agnes,Ward,7816 Gonzales Rd,,Berwind,WV,24815,Agnes,Ward,7816 Gonzales Rd,,Berwind,WV,24815
1971-02-15 21:59:48,12000000696,98.12,1.57,96.55,William,Silva,4417 Bonaccorsi Blvd,B44,Watervliet,NY,12189,William,Silva,4417 Bonaccorsi Blvd,B44,Watervliet,NY,12189
1971-02-16 19:24:25,12000000697,123.69,2.25,121.44,Kevin,Bozarth,2222 Riggs Ave,,Saint Louis,MO,63137,Kevin,Bozarth,2222 Riggs Ave,,Saint Louis,MO,63137
1971-02-16 22:56:11,12000000698,173.94,1.81,172.13,Tameka,Alexander,5682 Ricker St,,Hildale,UT,84784,Elizabeth,Rogerson,2053 Trammell St,,Manorville,NY,11949
1971-02-17 17:14:42,12000000699,194.93,3.0,191.93,Kenneth,Gonzalez,3062 Bissonette Rd,A-35,Petrolia,PA,16050,Kenneth,Gonzalez,3062 Bissonette Rd,A-35,Petrolia,PA,16050
1971-02-18 17:35:54,12000000700,57.45,3.72,53.73,Melissa,Walters,8133 Henry Rd,,Lambert,MS,38643,Melissa,Walters,8133 Henry Rd,,Lambert,MS,38643
1971-02-19 13:15:18,12000000701,171.69,4.5,167.19,Eleanor,Burford,5175 Scheetz St,,Plano,TX,75024,Eleanor,Burford,5175 Scheetz St,,Plano,TX,75024
1971-02-20 16:39:59,12000000702,109.44,4.23,105.21,Carlo,Portales,1321 Cody Blvd,,Philadelphia,PA,19122,Carlo,Portales,1321 Cody Blvd,,Philadelphia,PA,19122
1971-02-20 19:41:27,12000000703,189.1,0.31,188.79,Christopher,Fejes,8844 Ritchie St,,Ikes Fork,WV,24845,Christopher,Fejes,8844 Ritchie St,,Ikes Fork,WV,24845
1971-02-21 14:13:09,12000000704,105.58,3.8,101.78,Alice,Kennedy,4570 Hickman Rd,D-47,San Jose,CA,95114,Alice,Kennedy,4570 Hickman Rd,D-47,San Jose,CA,95114
1971-02-22 01:46:18,12000000705,167.22,3.96,163.26,Sidney,Learn,9122 Huntley Blvd,,Cranberry,PA,16006,Sidney,Learn,9122 Huntley Blvd,,Cranberry,PA,16006
1971-02-22 11:38:15,12000000706,194.65,0.01,194.64,Fabian,Dobbs,7723 Thompson St,,Broadview Heights,OH,44147,Fabian,Dobbs,7723 Thompson St,,Broadview Heights,OH,44147
1971-02-22 17:13:58,12000000707,92.95,1.85,91.1,Robert,Phillips,6204 Rios Blvd,,Wallace,NE,69169,Robert,Phillips,6204 Rios Blvd,,Wallace,NE,69169
1971-02-23 01:18:59,12000000708,169.4,1.9,167.5,Julie,Waters,7953 Venneri Ct,,Cowarts,AL,36321,Julie,Waters,7953 Venneri Ct,,Cowarts,AL,36321
1971-02-24 04:44:29,12000000709,65.91,1.32,64.59,Toni,Ward,2208 Gates Ct,,Fort Pierce,FL,34979,Toni,Ward,2208 Gates Ct,,Fort Pierce,FL,34979
1971-02-24 09:22:18,12000000710,78.02,2.75,75.27,Lionel,Poe,5619 Knighton Blvd,,Price,MD,21656,Lionel,Poe,5619 Knighton Blvd,,Price,MD,21656
1971-02-25 12:44:40,12000000711,107.98,2.59,105.39,Cristina,James,7441 Lathrop St,,Hoffman,NC,28347,Cristina,James,7441 Lathrop St,,Hoffman,NC,28347
1971-02-25 20:32:48,12000000712,199.48,2.95,196.53,Richard,Montana,5939 Bowen,,Sidman,PA,15955,Richard,Montana,5939 Bowen,,Sidman,PA,15955
1971-02-26 07:55:47,12000000713,137.29,1.22,136.07,John,Bogue,406 Plumer St,,Bruceton Mills,WV,26525,John,Bogue,406 Plumer St,,Bruceton Mills,WV,26525
1971-02-26 22:25:05,12000000714,50.28,0.85,49.43,Ryan,Mabon,2544 Gangler,,El Paso,IL,61738,Ryan,Mabon,2544 Gangler,,El Paso,IL,61738
1971-02-26 22:30:00,12000000715,124.94,0.89,124.05,Matt,Gordon,3234 Godsey St,,Breaux Bridge,LA,70517,Matt,Gordon,3234 Godsey St,,Breaux Bridge,LA,70517
1971-02-27 10:00:54,12000000716,103.55,4.52,99.03,Amy,Mann,6684 Davis Ct,,Saint Petersburg,PA,16054,Amy,Mann,6684 Davis Ct,,Saint Petersburg,PA,16054
1971-02-27 19:56:46,12000000717,184.33,1.24,183.09,Andrea,Kerr,7286 Singletary Ave,,Charlotte,NC,28270,Andrea,Kerr,7286 Singletary Ave,,Charlotte,NC,28270
1971-02-28 23:05:38,12000000718,130.53,0.23,130.3,Alexander,Sova,3586 Cutler Blvd,,Saint Paul,MN,55128,Robert,Banner,8365 Degroot Rd,,Millersburg,KY,40348
1971-03-02 02:10:52,12000000719,152.55,0.29,152.26,Jacob,Mcgowan,9108 Wolfe,,Yuba City,CA,95992,Jacob,Mcgowan,9108 Wolfe,,Yuba City,CA,95992
1971-03-03 02:18:44,12000000720,160.54,3.36,157.18,Minh,Lawrence,9873 Bez St,,Savage,MT,59262,Minh,Lawrence,9873 Bez St,,Savage,MT,59262
1971-03-03 21:04:43,12000000721,149.28,3.27,146.01,Gregory,Wesson,18 Walker St,Ste. A15,Tampa,FL,33606,Gregory,Wesson,18 Walker St,Ste. A15,Tampa,FL,33606
1971-03-04 01:52:57,12000000722,96.97,4.47,92.5,Edwin,Feist,1111 Ransom,,Brandon,MN,56315,Edwin,Feist,1111 Ransom,,Brandon,MN,56315
1971-03-04 14:38:59,12000000723,85.71,3.64,82.07,Nick,Pearson,662 Scarpello Blvd,,Rittman,OH,44270,Nick,Pearson,662 Scarpello Blvd,,Rittman,OH,44270
1971-03-05 14:13:23,12000000724,147.86,2.08,145.78,Ruth,Samples,3834 Pruitt Rd,,Matthews,IN,46957,Ruth,Samples,3834 Pruitt Rd,,Matthews,IN,46957
1971-03-06 13:18:34,12000000725,46.0,4.53,41.47,Sean,Felt,3994 Mallia Blvd,,Long Branch,TX,75669,Sean,Felt,3994 Mallia Blvd,,Long Branch,TX,75669
1971-03-06 23:15:17,12000000726,90.27,2.59,87.68,Phyllis,Jones,6672 Cox St,,Webster,ND,58382,Phyllis,Jones,6672 Cox St,,Webster,ND,58382
1971-03-07 16:24:02,12000000727,91.77,0.92,90.85,Marisol,Herman,8145 Ginn Ct,,Granite City,IL,62040,Marisol,Herman,8145 Ginn Ct,,Granite City,IL,62040
